customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6551-GNYDG,0,0,Yes,Yes,-0.748079855318371,Yes,No,Fiber optic,No,No,No,No,No,Yes,0,Yes,0,0.5363718211346925,-0.49848225459278583,No
9167-APMXZ,0,0,No,No,-0.4223169455581282,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,0,Yes,0,0.6443886261454905,-0.20306608258868378,No
2749-CTKAJ,1,0,Yes,Yes,-0.4223169455581282,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,-1.4827115340671475,-0.8220427604013584,No
6371-NZYEG,1,0,Yes,Yes,-0.6666391278783103,Yes,No,DSL,Yes,No,Yes,No,Yes,No,2,No,3,-0.017006579920626735,-0.5553448458714653,No
7554-NEWDD,1,0,No,No,-0.9109613101984924,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,0,-1.2982520670487077,-0.8963438016451608,No
8992-VONJD,0,0,No,Yes,-0.7888002190384014,Yes,No,DSL,Yes,Yes,No,No,No,No,0,Yes,2,-0.29120308494803704,-0.6698867659588362,No
0867-MKZVY,0,0,Yes,No,-0.5037576729981889,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,0,No,2,0.5862257311396761,-0.30442983225937326,Yes
4482-EWFMI,0,0,No,No,-1.2367242199587352,Yes,No,Fiber optic,No,No,No,No,No,No,0,Yes,2,0.16412929309748078,-0.9477320440740296,No
4648-YPBTM,1,0,No,No,0.8400143297628127,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,2,Yes,0,0.30372024111143525,0.7400670986895993,No
2907-ILJBN,0,0,Yes,Yes,-0.8702409464784621,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,-1.4677553610656522,-0.9041579931485196,No
6345-FZOQH,1,0,Yes,No,1.4915401492832983,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,3,-1.491020519067978,-0.40548454610789586,No
3376-BMGFE,0,0,No,No,-1.1552834925186746,Yes,No,Fiber optic,No,No,No,No,No,No,0,Yes,0,0.20401242110146783,-0.8868961350817778,Yes
5997-OPVFA,1,0,Yes,No,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,0,0.8072447321617703,1.753792891345684,No
3445-HXXGF,1,1,Yes,No,1.0436161483629645,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,0,Yes,2,-0.6468276429835875,0.1630309967424102,Yes
1159-WFSGR,0,0,Yes,Yes,-0.6666391278783103,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,2,-1.4744025490663168,-0.8655285153776776,No
7654-YWJUF,1,0,Yes,No,0.43281069256250915,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,1,Yes,0,0.6477122201458225,0.5550870851355102,No
1875-QIVME,0,0,Yes,No,-1.2367242199587352,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0,Yes,2,1.3174164112127704,-0.9002288234095427,Yes
6727-IOTLZ,1,0,Yes,No,-0.748079855318371,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,2,No,3,0.5712695581381809,-0.4857014159474615,No
0691-JVSYA,0,0,Yes,No,0.8400143297628127,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,1,Yes,0,1.0000131841810405,1.2000669199847858,Yes
5918-VUKWP,0,0,No,No,-0.015113308357824713,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,0,-1.4694171580658184,-0.718449538013609,No
1744-JHKYS,0,0,Yes,No,0.06632741908223598,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,2,-1.33148800705203,-0.6629776079346799,No
2656-FMOKZ,0,1,No,No,-0.7073594915983407,Yes,Yes,Fiber optic,No,No,No,No,No,No,0,Yes,3,0.32200000811326246,-0.5016167607890484,Yes
2070-FNEXE,0,1,No,No,-1.0331224013585834,Yes,No,Fiber optic,Yes,No,No,No,No,No,0,No,0,0.3884718881199074,-0.7850909056651358,Yes
5947-SGKCL,0,0,Yes,Yes,-0.7073594915983407,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,Yes,0,1.3489905542159264,-0.3190428118504003,No
3712-PKXZA,1,0,Yes,No,1.1657772395230555,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,1,-1.4694171580658184,-0.4546874637942998,No
6317-YPKDH,0,0,No,No,-1.2774445836787656,No,No phone service,DSL,No,Yes,No,No,No,No,0,No,0,-1.156999322034587,-0.9941977873355281,Yes
6582-OIVSP,0,0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,0,No,3,-0.6468276429835875,-0.9874210732351574,No
9367-WXLCH,1,0,No,No,-0.9924020376385531,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,0,No,0,0.6560212051466532,-0.7148735520713938,Yes
5524-KHNJP,1,0,Yes,Yes,0.025607055362205634,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,1,No,1,0.3319707901142591,0.07566215501841456,No
1918-ZBFQJ,0,0,No,No,-0.7888002190384014,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,0,Yes,2,0.4815325201292102,-0.5166491461387304,Yes
1024-GUALD,0,0,Yes,No,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,No,0,Yes,2,-1.328164413051698,-0.9964714080271831,Yes
4827-USJHP,1,0,No,No,-0.5037576729981889,Yes,No,DSL,No,Yes,No,No,No,No,0,Yes,3,-0.4307940329619915,-0.5554110678333581,No
8167-GJLRN,1,0,No,No,-1.1960038562387048,No,No phone service,DSL,No,No,No,Yes,No,No,0,No,2,-1.1420431490330922,-0.9711525445968086,No
0956-SYCWG,0,0,No,No,-0.7888002190384014,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,-1.4993295040688086,-0.8993458639176377,No
8017-UVSZU,0,0,Yes,No,0.3106496014024181,Yes,Yes,DSL,No,Yes,No,No,No,No,0,No,1,-0.27126152094604356,0.042904357868740424,No
7100-FQPRV,1,0,Yes,Yes,0.43281069256250915,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,1,Yes,1,0.2372483611047903,0.3935496460914977,No
2472-OVKUP,1,0,Yes,No,-1.0738427650786138,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,0,Yes,2,0.8720548151682491,-0.7729943606260379,Yes
2984-RGEYA,0,0,Yes,Yes,1.4915401492832983,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,0,-1.4960059100684764,-0.4002088631437637,No
9680-NIAUV,0,0,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,2,No,1,1.4935668932303794,2.581501193044691,No
2146-EGVDT,1,0,Yes,Yes,1.0843365120829946,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,1,-1.5109620830699715,-0.48086721272928185,No
2604-IJPDU,0,0,Yes,No,-0.5037576729981889,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,0,Yes,2,1.0565142821866886,-0.1678801468362711,No
9178-JHUVJ,1,0,Yes,Yes,-0.3408762181180675,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,0,-1.3514295710540236,-0.748094902954318,No
6168-YBYNP,1,0,No,No,1.0843365120829946,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0,Yes,2,1.5484061942358611,1.8709174679468772,No
7255-SSFBC,1,0,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2,Yes,0,1.5783185402388515,2.542805493311956,No
3645-DEYGF,1,0,No,Yes,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,3,-1.462769970065154,-0.9982594009982908,No
9323-HGFWY,0,0,Yes,No,-0.21871512695797646,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,1,Yes,1,1.2343265612044643,0.17625331513368708,No
8544-GOQSH,0,0,No,No,-0.748079855318371,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,0,Yes,1,0.5081212721318681,-0.5163621843038613,No
3363-DTIVD,1,0,Yes,Yes,1.5729808767233588,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,2,No,2,1.3556377422165908,2.2619581529242865,No
7018-WBJNK,1,0,No,Yes,-0.7888002190384014,Yes,No,Fiber optic,No,No,No,No,Yes,No,0,Yes,1,0.4499583771260538,-0.5509521223992381,No
9142-KZXOP,1,0,No,No,0.47353105628253944,Yes,No,Fiber optic,No,No,No,No,No,No,0,No,1,0.13587874409465642,0.2988963885592859,No
7674-YTAFD,0,0,No,No,0.025607055362205634,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,1,Yes,0,0.5047976781315361,0.1778867901937112,No
6348-SNFUS,1,0,Yes,Yes,1.6137012404433893,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,2,Yes,1,-0.3094828519498643,0.8376120485577997,No
1285-OKIPP,1,0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,Yes,0,No,2,0.50313588113137,-0.9721458740252016,Yes
7825-ECJRF,0,0,No,No,-0.5444780367182193,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0,Yes,2,1.3905354792200795,-0.15339961116902975,Yes
1347-KTTTA,1,0,Yes,No,1.2879383306831464,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,1,Yes,1,1.2526063282062914,1.930230271815593,No
7841-TZDMQ,1,0,No,No,-1.2367242199587352,Yes,No,DSL,No,No,No,No,No,No,0,Yes,1,-0.6235624849812617,-0.9701150671938202,Yes
4195-NZGTA,0,0,No,No,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,No,0,No,2,-1.3132082400502028,-0.9962727421415046,No
7157-SMCFK,1,0,No,Yes,1.1657772395230555,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,3,-1.4960059100684764,-0.5111085753270267,No
4709-LKHYG,0,0,Yes,Yes,-0.13727439951791576,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,-1.4876969250676457,-0.768998968925168,No
2504-DSHIH,1,1,Yes,No,-0.38159658183809786,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,0,No,2,0.7324638671542947,-0.13512234968659714,No
0699-NDKJM,0,0,Yes,No,1.002895784642934,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,0,Yes,0,-0.19980424993890028,0.5101444469975476,No
9286-BHDQG,1,0,Yes,Yes,1.6137012404433893,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,2,No,1,-0.6484894399837535,0.3787380006147921,No
0230-WEQUW,1,0,Yes,No,1.369379058123207,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,2,Yes,0,-0.27126152094604356,0.6654349476363325,No
2040-LDIWQ,1,0,Yes,Yes,1.3286586944031769,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,2,Yes,0,0.6460504231456565,1.3432388015971752,No
6496-JDSSB,0,0,No,No,-0.9924020376385531,Yes,No,Fiber optic,No,No,No,No,Yes,No,0,Yes,0,0.5064594751317021,-0.7316718564048857,No
9408-SSNVZ,0,0,No,No,-1.1552834925186746,Yes,No,Fiber optic,No,No,No,No,No,No,0,Yes,2,0.179085466098976,-0.8889490159004568,Yes
4443-EMBNA,0,0,Yes,No,1.5729808767233588,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,0,-1.329826210051864,-0.19646596038669417,No
6469-MRVET,1,0,Yes,Yes,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,-1.481049737066981,-0.9985022148585647,No
0742-MOABM,1,0,Yes,No,-1.1552834925186746,Yes,No,DSL,No,No,No,Yes,No,No,0,No,3,-0.4889569279678058,-0.9282407132902275,Yes
5961-VUSRV,0,0,No,No,-0.8295205827584317,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,0,-1.5093002860698053,-0.9105815234521283,No
6778-JFCMK,1,0,No,No,-0.3408762181180675,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,1,Yes,3,-0.47067716096597834,-0.43846308313054616,No
6341-JVQGF,0,0,Yes,Yes,-0.055833672077855064,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,1,Yes,3,0.544680806135523,0.11647695753172126,No
2232-DMLXU,0,0,Yes,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,Yes,No,0,No,3,-0.31779183695069496,-0.983050423750228,Yes
4811-JBUVU,1,0,No,No,-0.0965540357978854,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,0,Yes,1,0.8354952811645946,0.19479546446369125,No
0945-TSONX,0,0,Yes,Yes,0.5956921474426305,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,2,Yes,1,0.682609957149311,0.8058475808365189,No
2651-ZCBXV,1,0,No,No,0.880734693482843,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,2,Yes,1,1.437065795224731,1.5357901927943491,No
3316-UWXUY,1,0,No,No,0.7178532386027215,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,0,Yes,1,0.9551446651765553,1.0885049881825941,No
8937-RDTHP,1,0,No,No,-1.2774445836787656,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,0,Yes,3,0.6593447991469852,-0.9700709192192251,Yes
7083-MIOPC,0,0,No,No,1.6137012404433893,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,1,-1.479387940066815,-0.3156654917938638,No
1984-GPTEH,0,0,No,No,-0.13727439951791576,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,2,-1.3165318340505352,-0.6975013240681638,No
1251-KRREG,1,0,No,No,-1.2367242199587352,Yes,Yes,DSL,No,Yes,No,No,No,No,0,Yes,3,-0.34438058895335305,-0.9570472667136268,Yes
0621-JFHOL,0,0,No,No,-0.9109613101984924,No,No phone service,DSL,No,No,No,Yes,No,No,2,Yes,3,-1.16863190103575,-0.8753955876997156,No
9903-LYSAB,1,0,Yes,No,-0.5851984004382496,Yes,Yes,Fiber optic,No,No,No,No,No,No,0,Yes,2,0.2787932861089434,-0.43086963150016344,No
0094-OIFMO,0,1,No,No,-0.8702409464784621,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,0,Yes,2,1.0049985751815391,-0.5128303463362415,Yes
9227-UAQFT,1,0,No,No,-0.6666391278783103,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,3,-1.4960059100684764,-0.8818853399652171,No
7301-ABVAD,0,0,No,No,1.6137012404433893,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,2,No,0,0.7258166791536301,1.7961970209444196,No
6614-FHDBO,1,0,No,No,1.6137012404433893,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2,No,0,1.476948923228718,2.4706897768106186,No
7576-ASEJU,0,0,Yes,Yes,0.35136996512244845,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,1,Yes,1,0.3303089931140931,0.3998628064586182,No
9058-HRZSV,0,1,Yes,No,1.3286586944031769,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,0,No,2,0.9850570111795457,1.6971510399399805,No
4522-AKYLR,0,1,No,No,-0.7888002190384014,Yes,No,DSL,No,Yes,Yes,No,No,No,0,Yes,2,-0.3310862129520241,-0.6845659675117561,No
0221-WMXNQ,1,1,No,No,-1.1552834925186746,Yes,No,Fiber optic,Yes,No,No,No,No,No,0,No,2,0.35191235411625243,-0.8867195431833967,No
0303-UNCIP,1,0,No,No,0.35136996512244845,Yes,Yes,DSL,No,No,Yes,No,No,Yes,1,No,3,0.00792037508186511,0.11031831507568424,No
9947-OTFQU,1,1,No,No,-0.7073594915983407,Yes,No,Fiber optic,No,Yes,No,No,No,No,0,Yes,2,0.32033821111309646,-0.5331384146500555,Yes
0322-YINQP,1,0,No,No,-1.2774445836787656,Yes,No,DSL,Yes,No,No,No,No,No,0,Yes,3,-0.5388108379727895,-0.9859862640608118,Yes
0959-WHOKV,1,0,No,No,0.3920903288424788,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,1,Yes,2,1.1379423351948288,0.890258508262633,No
4075-JFPGR,0,0,Yes,No,0.758573602322752,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,1,Yes,2,0.9551446651765553,1.0320176546879745,No
4629-NRXKX,0,0,Yes,Yes,-1.2367242199587352,Yes,No,Fiber optic,No,No,No,No,No,No,0,No,2,0.1873944510998066,-0.9424563611098973,Yes
9514-JDSKI,1,1,Yes,No,-1.2774445836787656,No,No phone service,DSL,No,Yes,No,No,Yes,No,0,No,2,-0.8163309370005319,-0.9896726199395152,Yes
3282-ZISZV,1,0,No,Yes,-0.015113308357824713,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,1,No,1,0.6294324531439953,0.15512850928986097,No
3675-YDUPJ,1,0,No,No,-0.9109613101984924,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Yes,3,-1.4926823160681442,-0.9221924407706784,No
4111-BNXIF,0,0,Yes,Yes,1.4100994218432374,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,2,Yes,2,-0.1732154979362424,0.8043686236875779,No
7017-VFHAY,0,0,Yes,Yes,1.1657772395230555,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,No,1,1.6730409692483204,2.086536175870068,No
6655-LHBYW,1,0,No,No,0.7178532386027215,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,1,No,1,1.6481140142458286,1.5492332510586024,No
4959-JOSRX,0,0,Yes,No,-1.2367242199587352,Yes,No,DSL,No,No,No,No,No,No,0,Yes,1,-0.6700928009859131,-0.9718589121903324,Yes
5046-NUHWD,0,1,Yes,No,-0.13727439951791576,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,0,Yes,2,-0.6567984249845842,-0.46499601586229017,No
7273-TEFQD,1,1,No,No,-1.1960038562387048,No,No phone service,DSL,No,No,Yes,No,No,Yes,0,Yes,2,-0.7847567939973756,-0.949056483311887,Yes
3606-TWKGI,1,1,No,No,-0.7888002190384014,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,Yes,2,1.4005062612210766,-0.4051092883238363,Yes
7529-ZDFXI,1,1,Yes,No,1.002895784642934,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,0,Yes,2,0.8338334841644282,1.167022161000243,No
7605-BDWDC,0,0,No,No,-0.055833672077855064,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,2,Yes,0,-0.49560411596847015,-0.33632674390443995,No
1950-KSVVJ,0,0,Yes,No,0.5142514200025698,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,1,No,3,1.61321627724234,1.2142163458425628,No
0123-CRBRT,0,0,Yes,Yes,1.1657772395230555,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,No,3,0.7756705891586139,1.4325280802160643,No
6292-TOSSS,1,0,No,No,0.7178532386027215,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,0,-1.3248408190513656,-0.479741439377103,No
3197-ARFOY,0,1,No,No,-0.5444780367182193,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,0,Yes,3,1.3373579752147637,-0.12125988566368924,No
6323-AYBRX,1,0,No,No,1.0843365120829946,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,3,-1.5093002860698053,-0.5219689770774578,Yes
7014-ZZXAW,0,0,Yes,No,1.5729808767233588,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,1,-1.3464441800535252,-0.24235777997845448,No
4385-GZQXV,0,1,No,No,-0.6666391278783103,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,0,Yes,2,0.9867188081797118,-0.34025591364341695,Yes
7633-MVPUY,1,0,Yes,No,1.002895784642934,Yes,No,DSL,Yes,Yes,No,Yes,No,No,2,Yes,2,-0.16656830993557784,0.5157512397711442,No
6366-ZGQGL,1,0,No,No,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,No,0,No,0,-1.328164413051698,-0.9964714080271831,Yes
4716-HHKQH,1,1,Yes,No,-0.5037576729981889,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,0,No,2,1.4054916522215746,-0.04850402353072045,No
5940-AHUHD,1,0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,0,No,3,0.19404163910047073,-0.9762516356625597,Yes
6432-TWQLB,1,0,Yes,No,-1.1145631287986442,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,0,Yes,2,0.6859335511496436,-0.830342579625265,Yes
4484-GLZOU,0,0,Yes,No,0.7992939660427822,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,Yes,2,1.3390197722149297,1.4758372432940026,Yes
3179-GBRWV,1,1,Yes,No,-0.46303730927815856,Yes,No,DSL,Yes,Yes,No,No,No,Yes,0,Yes,0,0.006258578081699082,-0.41592554209967203,No
8645-KWHJO,1,0,No,No,-0.748079855318371,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,0,Yes,2,-0.3244390249513595,-0.6666198158387878,No
4130-MZLCC,0,0,No,No,-1.1145631287986442,Yes,No,DSL,No,Yes,No,No,No,No,0,No,0,-0.47233895796614456,-0.8993679379049353,No
0314-TKOSI,0,0,No,No,-1.0738427650786138,Yes,No,DSL,Yes,Yes,No,No,No,No,0,No,3,-0.3194536339508612,-0.864866295758749,No
8229-MYEJZ,0,0,No,No,-0.9109613101984924,Yes,No,DSL,No,Yes,No,No,No,No,0,No,2,-0.4507355969639848,-0.7874528223059816,No
2080-SRCDE,0,0,No,Yes,-1.2774445836787656,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,3,-1.3082228490497045,-0.9962065201796118,No
9577-WJVCQ,0,0,No,No,1.4508197855632678,Yes,Yes,DSL,Yes,No,No,No,No,No,0,No,3,-0.3427187919531868,0.6206468274094534,No
9512-UIBFX,1,0,Yes,Yes,-0.5851984004382496,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,0,No,3,1.0099839661820376,-0.22160823191868792,Yes
6202-DYYFX,0,0,No,No,-0.4223169455581282,Yes,Yes,Fiber optic,No,No,No,No,No,No,1,Yes,1,0.3735157151184122,-0.21999683084596144,No
3808-HFKDE,0,0,No,No,-0.5037576729981889,Yes,No,DSL,No,No,No,No,No,No,0,Yes,2,-0.6784017859867437,-0.5981021592669629,No
5583-SXDAG,1,0,Yes,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,0,No,2,0.17410007509847744,-0.9765165235101312,Yes
3488-PGMQJ,1,1,No,No,-0.9924020376385531,Yes,No,Fiber optic,No,Yes,No,No,No,No,0,Yes,2,0.3236618051134285,-0.739640565819328,Yes
3580-REOAC,1,0,No,No,-0.9109613101984924,Yes,No,DSL,No,No,No,No,No,No,0,Yes,1,-0.6617838159850825,-0.8151998243390949,Yes
7534-BFESC,1,1,No,No,-0.3408762181180675,Yes,Yes,Fiber optic,No,No,No,No,No,No,0,Yes,2,0.37683930911874425,-0.2512977448339922,Yes
3727-OWVYD,1,0,No,No,0.10704778280226633,Yes,No,DSL,Yes,Yes,Yes,No,No,No,1,No,3,-0.11837619693076015,-0.11510124320765212,No
2294-SALNE,1,0,Yes,Yes,-0.38159658183809786,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,1,No,3,0.7324638671542947,-0.15059621478223156,No
4847-TAJYI,0,1,No,No,-1.0738427650786138,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,0,Yes,2,0.8172155141627669,-0.7567479059749866,No
1563-IWQEX,0,0,No,No,-0.8295205827584317,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,3,-1.4976677070686424,-0.9101400437061758,No
8203-XJZRC,1,0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,3,-1.479387940066815,-0.998480140871267,No
6556-DBKZF,0,0,Yes,Yes,1.5729808767233588,Yes,No,Fiber optic,No,No,Yes,No,No,No,2,No,2,0.37517751211857825,1.3926624591565553,No
6851-WEFYX,1,1,Yes,No,0.10704778280226633,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0,Yes,2,1.1977670272008092,0.5101665209848453,No
2985-JUUBZ,1,0,Yes,Yes,0.3106496014024181,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,0,Yes,2,0.32532360211359457,0.32397243812938686,No
6390-DSAZX,0,0,No,Yes,-1.2774445836787656,Yes,No,Fiber optic,Yes,No,No,No,No,No,0,Yes,3,0.2937494591104381,-0.9749271964247023,Yes
0895-LMRSF,1,0,No,No,-0.38159658183809786,Yes,No,DSL,No,No,No,No,Yes,Yes,1,Yes,0,0.004596781081533054,-0.3408739852877504,No
8098-LLAZX,0,1,No,No,-1.1552834925186746,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,Yes,2,1.0199547481830342,-0.8325499783550275,Yes
8266-VBFQL,1,0,No,No,-1.1552834925186746,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,0,Yes,2,0.8521132511662559,-0.8499663543328527,No
8181-YHCMF,0,0,Yes,Yes,1.4508197855632678,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,2,No,1,-0.14828854293375057,0.8066201703919357,No
